Age,Revenu,Montant_Pret,Score_Credit,Statut_Emploi,Nb_Prets_Existant,Niveau_Education,Statut_Marital,Pret_Approuve
33,63902.07946285776,42765.3869,400,Indépendant,6,Licence,Célibataire,1
70,72588.08012,20616.10346189476,841,Chômeur,3,Secondaire,Marié,1
70,62637.47626242304,12346.444848796957,785,Chômeur,3,Licence,Divorcé,1
70,76375.27900694884,8150.347917,372,Indépendant,6,Licence,Célibataire,1
57,61891.850659154006,25519.54896305599,544,Employé,9,Licence,Célibataire,1
52,75693.77432263373,2353.8394761573145,703,Chômeur,8,Licence,Célibataire,1
58,77416.45540733277,25503.451014048882,624,Indépendant,9,Secondaire,Célibataire,1
43,43909.46739550373,28177.116062629124,403,Employé,4,Secondaire,Veuf,0
59,23837.11906258508,24362.79453232864,498,Employé,1,Licence,Marié,1
67,90869.85712029107,17803.383280614427,502,Employé,2,Master,Marié,1
65,65133.17461424523,25649.406535468144,458,Employé,3,Licence,Marié,1
56,25710.28209007757,21709.38371,828,Employé,3,Licence,Marié,1
21,45723.61005562578,12218.761581394083,411,Employé,2,Licence,Marié,1
62,75437.48584739657,38504.123223750255,688,Chômeur,1,Licence,Célibataire,1
40,54406.46337734214,16483.206203894835,801,Employé,1,Licence,Célibataire,1
64,49758.77161361746,27757.523004499093,737,Employé,6,Licence,Célibataire,1
51,88017.63720625933,-4186.142827,739,Employé,4,Secondaire,Marié,1
72,39054.25707232379,32764.708827809292,387,Employé,0,Secondaire,Divorcé,1
38,44036.93284490332,34687.63744654582,373,Retraité,5,Secondaire,Marié,1
75,64227.72950096535,20298.337871266383,730,Employé,8,Licence,Marié,1
70,67809.09864107764,25587.710347377586,710,Employé,4,Master,Divorcé,1
38,69926.86068681463,25585.151816075628,708,Employé,3,Secondaire,Célibataire,1
47,78224.76089137894,13572.164303592757,530,Employé,2,Secondaire,Célibataire,1
50,63971.57241363034,25471.223054393402,587,Chômeur,3,Master,Divorcé,0
65,69787.67877876818,11913.695301274445,308,Indépendant,2,Secondaire,Divorcé,1
60,54815.81481369834,13912.43076354674,460,Employé,9,Master,Marié,1
70,61253.96606473428,31269.431432122987,590,Chômeur,9,Secondaire,Célibataire,0
40,62150.68360107269,29746.576907002025,369,Employé,3,Secondaire,Veuf,1
49,64301.96271638072,12936.244978842074,371,Indépendant,9,Licence,Marié,1
44,75450.79615165522,12664.236564989595,324,Employé,8,Secondaire,Marié,0
74,71102.91363889663,13544.033975423277,415,Employé,0,Secondaire,Célibataire,1
36,60884.34005800366,27326.39566465491,846,Indépendant,4,Secondaire,Marié,1
54,43817.4803,10000.15219189603,682,Indépendant,6,Secondaire,Marié,1
25,61353.42516125419,23567.126390359525,821,Employé,4,Secondaire,Divorcé,1
70,59439.64430208512,27468.468106342945,441,Retraité,4,Master,Marié,1
41,63863.631596263964,19117.545497068997,629,Etudiant,4,Secondaire,Marié,0
39,104130.50614280804,30100.636968649276,790,Employé,6,Secondaire,Marié,1
54,49524.544429175294,16956.898305102077,493,Indépendant,2,Secondaire,Marié,1
48,68445.78038250719,17861.443990060856,661,Chômeur,5,Master,Célibataire,0
70,81369.24134488596,10227.537688681436,681,Employé,2,Master,Célibataire,1
50,61960.038281987654,30171.773476202055,757,Employé,8,Doctorat,Célibataire,1
50,106756.9023834433,12334.795530211297,833,Etudiant,0,Master,Marié,1
24,52439.21416537047,23497.718177150593,638,Chômeur,0,Secondaire,Célibataire,0
19,66481.78444640094,19286.83932874065,620,Employé,0,Licence,Célibataire,1
42,44023.88510214036,9472.169368883375,777,Employé,3,Secondaire,Divorcé,1
79,52969.505297134136,13908.968561766793,676,Employé,6,Master,Marié,1
74,64978.67820793316,33828.72239040734,498,Etudiant,9,Licence,Célibataire,0
56,76926.08124615459,22016.575426344803,646,Indépendant,4,Secondaire,Célibataire,1
57,66381.89668047149,9908.496586331581,602,Employé,1,Master,Marié,1
42,85182.29698669472,23053.282873486918,425,Etudiant,3,Master,Célibataire,0
29,58100.693788146564,18538.85968405455,583,Indépendant,1,Doctorat,Célibataire,1
18,53356.62940321989,54540.46402244182,642,Employé,4,Secondaire,Célibataire,0
39,114079.70214558774,22851.238413422725,797,Employé,7,Secondaire,Célibataire,1
37,67884.75298884061,16193.751529336354,619,Employé,0,Secondaire,Marié,1
29,45610.369080429045,34200.27917787104,390,Employé,7,Licence,Célibataire,0
34,46114.724755038624,1589.638327071545,843,Employé,2,Licence,Marié,1
,,,,,,,,0
55,78731.38711713576,39944.28494681073,457,Etudiant,8,Master,Célibataire,0
75,52712.45414213516,18838.00715640246,714,Employé,7,Secondaire,Célibataire,1
,,,,,,,,0
45,58729.82651123463,16040.820355894022,503,Etudiant,6,Master,Célibataire,0
44,74629.84816,34545.180409590364,761,Employé,1,Licence,Célibataire,1
37,43065.118142319596,23760.695963207712,777,Employé,1,Secondaire,Célibataire,1
26,38488.55427713969,11611.438904874822,588,Indépendant,3,Secondaire,Marié,1
55,64485.94614363188,13147.57192820976,505,Indépendant,6,Secondaire,Célibataire,0
53,72019.18569399795,14402.997288501865,774,Employé,6,Licence,Divorcé,1
18,66650.64626195282,23611.978840539963,395,Chômeur,7,Licence,Marié,0
43,43810.92541805345,33381.96132938653,710,Chômeur,3,Secondaire,Marié,0
35,73549.69684182787,30524.23012799171,621,Indépendant,8,Doctorat,Marié,1
28,45122.78145808732,24560.121821091285,769,Indépendant,4,Licence,Célibataire,1
61,49569.22710427233,6683.552399425167,531,Employé,2,Master,Veuf,1
50,41120.92950555995,6720.674860065588,757,Employé,7,Licence,Veuf,1
57,86023.16697304061,25332.520212137635,308,Employé,1,Doctorat,Célibataire,1
62,72668.43082054699,6545.289020671056,717,Etudiant,4,Secondaire,Marié,0
78,72099.86751357747,17744.329789313957,338,Etudiant,7,Secondaire,Célibataire,0
67,84944.22842,23041.50446186177,653,Indépendant,7,Master,Marié,1
56,116252.98496477446,8624.060046373112,407,Employé,2,Master,Marié,1
72,25815.47792179689,9757.376656411365,829,Employé,1,Licence,Divorcé,1
47,45232.46838245784,19058.789354321812,723,Employé,0,Secondaire,Célibataire,0
79,47676.498316509525,25036.502875240538,357,Employé,0,Secondaire,Marié,1
65,42983.60755234615,30615.18770413757,790,Employé,8,Master,Marié,1
58,38448.33504792575,26070.534347705518,438,Indépendant,7,Master,Célibataire,1
74,54006.938718892685,20736.565949921944,600,Employé,5,Secondaire,Marié,1
49,35667.92569,12538.052464429507,346,Chômeur,5,Secondaire,Marié,0
62,66700.84735074826,9290.930041554808,358,Retraité,3,Licence,Marié,1
35,61033.96642857229,14891.229116708524,432,Chômeur,1,Licence,Veuf,0
77,69620.5733,24099.355849805674,593,Employé,0,Licence,Célibataire,1
56,70154.56903276505,23366.23706627343,598,Etudiant,6,Licence,Célibataire,0
66,72060.13706853353,-999.0198573,770,Chômeur,0,Doctorat,Célibataire,1
46,52531.82126352235,12143.229717324972,390,Employé,1,Secondaire,Célibataire,1
71,102422.86805267335,32045.07551606156,712,Chômeur,7,Licence,Célibataire,1
22,64688.622329641956,20792.150478041396,303,Etudiant,5,Licence,Divorcé,0
25,22750.304947504104,5829.910868970141,460,Employé,4,Licence,Célibataire,0
49,39952.485084675645,43558.211815981515,396,Employé,2,Master,Marié,0
63,25189.940219443684,19710.582676852355,368,Employé,1,Licence,Célibataire,1
68,60346.692583026146,23843.33959313408,621,Employé,4,Licence,Célibataire,1
45,57563.89551893333,23995.247560451346,795,Indépendant,3,Secondaire,Marié,1
58,50631.486042010845,16324.04533839814,666,Employé,5,Licence,Marié,1
52,100218.52224801028,12724.263181786057,769,Employé,1,Secondaire,Célibataire,1
77,70979.65748153822,41216.749850659406,625,Employé,2,Secondaire,Divorcé,1
58,74521.96722892669,30032.058696177504,329,Employé,1,Licence,Célibataire,1
43,41378.53024115793,28219.372011086765,490,Employé,4,Licence,Célibataire,0
78,40017.10217337975,25762.891917182107,753,Chômeur,2,Doctorat,Célibataire,1
24,60736.109981939095,9966.826096383154,324,Employé,2,Licence,Marié,1
79,63460.14279304451,32775.301917402736,353,Employé,5,Master,Célibataire,1
27,22873.76865771086,11568.673419882507,758,Etudiant,4,Secondaire,Marié,0
35,56393.85954300932,22832.867981506457,334,Retraité,2,Licence,Marié,1
68,60281.441657470095,3606.100945354312,827,Employé,6,Doctorat,Célibataire,1
63,55697.01668457742,-408.5885065,717,Employé,3,Licence,Divorcé,1
78,43732.19175306647,23182.912026531147,665,Employé,3,Master,Célibataire,1
,,,,,,,,0
57,56462.81612854408,108.32428702726975,349,Employé,1,Secondaire,Célibataire,1
39,61816.000472200954,25406.095029470755,528,Etudiant,4,Licence,Célibataire,0
18,72095.83165101137,41200.80771050789,744,Indépendant,5,Secondaire,Célibataire,1
25,81617.12409901743,33895.60258580062,797,Employé,1,Secondaire,Célibataire,1
36,54113.045529455005,17426.821147343275,545,Retraité,5,Secondaire,Marié,1
20,50876.87607769284,20088.453066969458,761,Employé,0,Secondaire,Célibataire,1
49,68753.11347068612,28877.06256783913,727,Employé,6,Secondaire,Célibataire,1
66,72216.89832821708,31221.280198349068,331,Employé,0,Master,Marié,1
77,51315.99133482229,16564.64281174301,641,Employé,1,Secondaire,Célibataire,1
48,75807.86953932344,20341.777157245742,638,Etudiant,3,Master,Marié,0
,,,,,,,,0
79,85833.72931317346,25538.76320278832,724,Chômeur,7,Secondaire,Célibataire,1
71,95566.41813439646,18669.235579887332,789,Employé,4,Secondaire,Célibataire,1
46,42671.677226811225,18799.147549312558,602,Etudiant,1,Master,Célibataire,0
38,60277.96418665022,33798.32329754388,476,Chômeur,3,Licence,Célibataire,0
78,60225.55393,32095.207024428862,840,Employé,7,Master,Marié,1
32,58038.52862934985,24774.105734360885,829,Employé,0,Secondaire,Marié,1
43,47014.741607797274,37191.09070022928,677,Etudiant,7,Licence,Marié,0
22,30288.75993537857,16135.54237773583,652,Employé,3,Master,Célibataire,1
67,61853.58892058008,36229.734486293804,357,Employé,0,Doctorat,Divorcé,1
58,44632.88680904175,25425.154435355504,520,Etudiant,6,Secondaire,Célibataire,0
23,61719.86961,52710.26122,409,Employé,0,Doctorat,Divorcé,1
31,44119.12916602293,8075.180732175222,583,Employé,3,Secondaire,Marié,1
52,38006.833083113175,13106.547477826585,754,Employé,1,Master,Célibataire,1
51,64685.96720753796,24187.978282005475,423,Employé,5,Licence,Célibataire,1
67,63018.43053612992,23972.34052978992,848,Employé,0,Licence,Célibataire,1
34,71585.63942641865,39501.389841750184,371,Employé,0,Secondaire,Divorcé,0
75,103717.2753283525,13316.253167004661,354,Employé,5,Master,Célibataire,1
45,65545.79062421694,29049.18518693884,835,Employé,9,Secondaire,Divorcé,1
69,69701.63534128258,31624.630046819955,355,Employé,0,Licence,Marié,1
32,38448.773422653496,27046.478322206476,704,Retraité,4,Licence,Célibataire,1
20,34261.85118927251,10390.03658,719,Employé,8,Licence,Marié,0
21,91656.58893546667,34077.58805254198,481,Employé,2,Licence,Célibataire,0
41,41530.40440133393,32293.249313154138,335,Employé,4,Licence,Célibataire,0
77,39121.11857062716,25995.845197903775,469,Indépendant,8,Licence,Divorcé,1
21,59218.02157566894,22043.47687208954,337,Employé,7,Licence,Célibataire,0
40,58196.151732452236,22261.080100443713,669,Employé,2,Licence,Divorcé,1
24,41949.86987113417,19212.642077606222,788,Chômeur,7,Licence,Veuf,0
75,53900.53563,26407.851342526417,848,Employé,6,Master,Célibataire,1
,,,,,,,,0
65,43880.12782336405,11514.750246473588,726,Etudiant,4,Secondaire,Célibataire,1
62,32126.55031267657,9514.083552,784,Indépendant,9,Licence,Marié,1
58,78851.87241799585,12479.63746347708,723,Employé,8,Secondaire,Veuf,1
65,69845.93823876073,22221.322425494516,657,Employé,9,Secondaire,Divorcé,1
18,47589.62758702677,19730.441635647927,847,Employé,6,Master,Divorcé,1
71,28356.65967746164,22153.437932887493,477,Indépendant,3,Licence,Célibataire,1
63,45107.53287122874,25008.131335461112,527,Etudiant,1,Licence,Marié,0
63,58905.911263014576,13726.79074083121,798,Etudiant,1,Doctorat,Célibataire,1
42,83313.44179767638,34656.60168345348,471,Employé,9,Secondaire,Divorcé,0
67,39268.36050260686,17322.891729525254,464,Indépendant,3,Secondaire,Célibataire,1
41,58309.60236977053,15665.730152184911,383,Employé,1,Secondaire,Célibataire,1
21,73502.89319789797,24823.862373324526,451,Indépendant,2,Secondaire,Célibataire,1
74,12374.653197561587,1634.8979762492709,626,Employé,0,Licence,Célibataire,1
32,80675.72335877799,12094.655502770807,787,Employé,5,Master,Célibataire,1
24,36350.988555871256,29810.72798691833,374,Employé,5,Licence,Célibataire,1
,,,,,,,,0
,,,,,,,,0
71,81691.72783,35111.36566359135,792,Employé,4,Secondaire,Célibataire,1
,,,,,,,,0
18,12454.190165400381,22918.12767,385,Employé,7,Licence,Célibataire,0
77,44304.41505688017,31190.870848510265,568,Etudiant,0,Secondaire,Marié,0
49,62764.10259,15332.108119564804,823,Employé,2,Master,Célibataire,1
34,56100.40227760426,28677.755205261812,799,Employé,7,Master,Marié,0
59,69552.2146,13288.512048693283,637,Indépendant,5,Secondaire,Célibataire,1
50,75787.33111,15223.977066668207,829,Employé,7,Licence,Célibataire,1
19,72169.03472859359,12006.635356750263,667,Employé,3,Licence,Marié,1
65,55714.50115,23426.471991948034,335,Employé,0,Secondaire,Marié,1
42,23073.259777590392,31579.690525655496,802,Employé,7,Secondaire,Marié,1
61,50890.37502290365,18158.870678828356,392,Employé,7,Licence,Célibataire,1
73,68327.36296277911,7287.508400875968,509,Employé,6,Master,Marié,1
55,38191.05494899045,9172.931777131844,430,Employé,4,Licence,Marié,1
59,72625.49460243153,23945.994213705402,695,Indépendant,0,Licence,Célibataire,1
33,78167.86594534609,38441.16413394269,316,Etudiant,7,Licence,Célibataire,0
32,62537.339525916854,23937.249993143974,652,Etudiant,6,Licence,Célibataire,0
43,-1275.597326,16131.034493487474,775,Employé,6,Secondaire,Célibataire,1
70,34438.23274576393,27661.839668502842,733,Employé,1,Secondaire,Célibataire,0
50,97723.78317112164,17605.013644132538,468,Retraité,7,Master,Célibataire,1
39,49069.24413943244,16217.147826357936,793,Indépendant,7,Master,Marié,1
66,20317.13553742008,10415.408943047363,499,Employé,8,Master,Marié,1
70,84704.94776620544,34084.48844246356,674,Employé,5,Secondaire,Marié,1
73,60267.11183087346,-5392.079175,578,Employé,7,Licence,Marié,1
36,82098.80977915452,27978.59200279269,337,Employé,4,Licence,Célibataire,1
61,65539.1735,15362.550622024632,301,Employé,6,Secondaire,Divorcé,0
54,69171.18272424338,15896.592685483873,400,Employé,6,Secondaire,Marié,0
45,67260.18495429034,36923.15156117812,814,Retraité,7,Master,Marié,1
42,73949.76623842001,12858.689077999486,824,Employé,8,Licence,Célibataire,1
25,105548.60897112197,13199.30846,525,Employé,0,Licence,Marié,1
35,79420.12671918375,18696.057610804695,832,Employé,7,Secondaire,Marié,1
52,28393.21364,24138.473858122383,327,Indépendant,7,Licence,Marié,0
,,,,,,,,0
71,82829.61536206436,4261.410694641145,427,Employé,5,Secondaire,Divorcé,1
29,84054.01613072291,11343.018191182346,320,Employé,7,Licence,Divorcé,1
60,51467.900338818006,32813.33856464519,716,Chômeur,4,Secondaire,Marié,0
23,83298.88890376255,20747.767891355114,510,Indépendant,4,Doctorat,Veuf,1
59,78554.84799,24510.87283703822,460,Employé,8,Licence,Divorcé,1
39,111450.3487393946,17385.787928269623,717,Etudiant,7,Secondaire,Célibataire,1
45,44999.96527502977,13405.023038267303,483,Employé,2,Secondaire,Marié,1
62,49851.98847,36775.69449875411,714,Employé,8,Licence,Célibataire,1
44,53877.619030800925,18118.081429489193,407,Employé,3,Secondaire,Célibataire,0
,,,,,,,,0
51,42199.58500472794,30961.423663553396,478,Employé,8,Licence,Célibataire,0
79,4746.489886525138,12776.396411326146,635,Employé,2,Secondaire,Célibataire,1
57,51306.01052553732,14052.726562260032,423,Indépendant,2,Licence,Célibataire,1
36,67387.16119,20102.46684016898,378,Employé,2,Licence,Célibataire,1
66,50135.56308988178,20002.70104,712,Retraité,4,Secondaire,Marié,1
43,98707.62367,22596.113479032145,571,Employé,1,Master,Divorcé,1
51,60267.51625431725,40916.690893954874,537,Employé,1,Licence,Veuf,1
26,85820.5811,23362.482463523706,431,Etudiant,3,Licence,Célibataire,0
25,65228.408254599366,-3780.539628,309,Indépendant,2,Secondaire,Célibataire,1
53,76528.14619786516,23262.98943431561,329,Chômeur,1,Licence,Divorcé,0
29,65584.83107867124,20378.79994489599,674,Indépendant,9,Secondaire,Célibataire,1
79,87375.69263807125,20434.500243514576,344,Employé,5,Licence,Veuf,1
71,61118.787002648016,22459.473093961707,435,Employé,0,Secondaire,Marié,1
61,69922.41416177571,19713.217123252005,800,Employé,1,Doctorat,Marié,1
63,67326.65867300087,19473.87906944611,489,Employé,8,Secondaire,Célibataire,0
54,54234.29083745362,26130.442097707863,709,Employé,2,Master,Célibataire,1
21,68099.64637849353,14579.19202805499,488,Employé,1,Master,Marié,1
42,104687.72492395365,10523.136643608244,812,Etudiant,6,Licence,Célibataire,1
48,54592.06115809116,50237.81452622391,752,Etudiant,8,Secondaire,Marié,0
74,68389.29785706496,12841.425562187665,558,Indépendant,3,Secondaire,Marié,1
31,85155.57901738885,21001.429124600763,676,Indépendant,7,Doctorat,Célibataire,1
48,82805.06561888561,5043.397491246327,527,Employé,4,Licence,Célibataire,1
39,60234.328354387304,21164.68415051422,819,Employé,1,Licence,Célibataire,1
26,12332.225940852768,10667.74449310665,497,Chômeur,7,Secondaire,Célibataire,0
24,70334.05637296932,15575.270571499892,760,Chômeur,9,Master,Marié,1
40,15610.514827538944,30450.646657711237,638,Employé,9,Secondaire,Marié,0
23,89398.74461882462,24720.09568378074,654,Employé,1,Secondaire,Marié,0
22,63389.47742386521,25684.09524574819,493,Employé,5,Secondaire,Célibataire,0
39,79993.48039743978,2287.951616081373,758,Employé,6,Licence,Célibataire,1
30,41957.77723637898,38368.951698290126,710,Employé,0,Master,Marié,1
52,28949.850533998913,8081.186891,748,Employé,9,Master,Marié,1
19,65215.087682823345,35285.60814293865,740,Chômeur,1,Secondaire,Marié,0
36,59327.93120087716,30215.438659814863,386,Retraité,2,Secondaire,Marié,0
46,50169.183476856684,25773.327417846802,781,Employé,9,Master,Divorcé,1
77,61693.225614655275,11450.152190916186,763,Indépendant,5,Licence,Célibataire,1
57,115348.7178406452,21515.89844819523,433,Indépendant,6,Secondaire,Célibataire,0
72,76690.51094738115,15290.785893551401,839,Employé,4,Secondaire,Marié,1
39,80989.97211726638,20290.395715052917,589,Chômeur,7,Licence,Célibataire,0
45,76878.73783106712,17501.27741,477,Employé,0,Doctorat,Marié,1
44,89589.24287704386,-386.1050657,422,Employé,6,Licence,Célibataire,1
73,56198.56654,31217.84150984588,500,Employé,0,Secondaire,Célibataire,1
77,18904.77384649413,19188.92843450639,320,Etudiant,1,Licence,Célibataire,0
77,56228.27734,15151.996004977631,679,Retraité,5,Secondaire,Marié,1
64,76234.71419993004,14396.727671702323,689,Employé,4,Master,Marié,1
49,40603.99209769853,23584.595763667683,667,Employé,1,Secondaire,Célibataire,1
51,56472.68099021339,11062.436617055278,601,Employé,7,Secondaire,Célibataire,1
78,46164.60513995374,-2551.755585,499,Indépendant,3,Licence,Célibataire,1
35,90040.58503686261,24071.298032082763,698,Employé,8,Secondaire,Célibataire,1
39,74989.14030813127,25191.029979568215,779,Employé,0,Secondaire,Marié,1
73,73030.81241287918,18003.68175322367,348,Indépendant,2,Licence,Célibataire,1
41,72432.02626241943,8520.971248099911,510,Employé,2,Master,Célibataire,1
32,59255.01494895746,20889.355408892854,847,Employé,5,Master,Célibataire,1
52,63951.12565055007,5354.676316864114,774,Employé,4,Secondaire,Marié,1
38,36296.30838935365,9727.694033123405,846,Employé,1,Secondaire,Marié,1
73,16271.160424988651,12493.02063495839,400,Employé,5,Licence,Marié,1
74,63001.622606900484,28439.390708915562,555,Employé,9,Licence,Marié,1
36,66479.80512544289,16373.890495630829,371,Employé,1,Secondaire,Veuf,0
50,84185.29136850755,15521.335882235395,776,Etudiant,2,Master,Célibataire,1
79,91426.71632164736,39546.92515411246,585,Employé,4,Doctorat,Divorcé,1
64,91399.96969997893,23524.62497188714,433,Etudiant,7,Secondaire,Marié,0
31,40039.52813412245,23389.94510474826,349,Employé,1,Master,Célibataire,0
,,,,,,,,0
56,69606.68591762759,14036.283323632222,746,Employé,2,Secondaire,Marié,1
58,110638.09355484355,-1864.0644,783,Indépendant,6,Licence,Marié,1
19,89601.98407427833,29687.405319235582,834,Employé,0,Secondaire,Célibataire,1
36,82387.94324,24483.09705756379,748,Employé,6,Secondaire,Célibataire,1
70,52244.24088901419,18208.340067865865,732,Employé,4,Doctorat,Divorcé,1
32,42336.00737689751,18627.732981637444,746,Employé,3,Licence,Célibataire,1
36,75778.15766766478,27361.44262261055,849,Etudiant,8,Secondaire,Célibataire,0
37,37986.77472,4452.899269201469,554,Retraité,8,Licence,Célibataire,1
28,55231.272980393944,14101.186684461945,717,Indépendant,8,Doctorat,Célibataire,1
27,57704.441019961545,8636.971371074695,750,Employé,8,Licence,Marié,1
39,91858.24178245616,37715.09282486746,363,Etudiant,2,Master,Marié,0
72,52906.05394080645,28756.555318533006,679,Indépendant,8,Master,Divorcé,1
18,11215.007228547693,-2026.926411,486,Employé,1,Secondaire,Célibataire,0
35,70088.89295324936,4862.383733600243,372,Employé,3,Licence,Célibataire,1
21,46019.56293792147,18676.54326642514,393,Chômeur,5,Licence,Célibataire,0
52,60852.62048875494,15275.597879275752,362,Employé,7,Master,Célibataire,1
33,58265.90598315753,6756.177919231117,793,Employé,5,Secondaire,Marié,1
67,54525.92008364463,39447.62237650489,724,Indépendant,5,Secondaire,Célibataire,1
54,75806.81163569407,23125.399139825793,356,Employé,3,Secondaire,Célibataire,1
66,29342.702432945855,24748.163228630914,644,Employé,5,Licence,Divorcé,1
57,49659.7155,13079.85050767786,663,Employé,4,Master,Marié,1
45,73680.75826234762,27222.741471780024,585,Indépendant,4,Master,Célibataire,1
71,47718.304493112635,16195.672390179883,633,Retraité,5,Licence,Marié,1
47,27823.865814600562,17166.568262925008,798,Indépendant,6,Secondaire,Marié,1
76,73371.10686513472,26110.0196,585,Chômeur,3,Secondaire,Divorcé,0
79,82461.89260883078,3710.024349397003,662,Employé,1,Master,Marié,1
54,59100.09584713987,35970.27859850982,614,Chômeur,2,Licence,Célibataire,0
59,20783.088030609346,21823.89214723876,517,Employé,4,Master,Célibataire,1
33,74119.39493397632,32809.442087804244,789,Employé,1,Secondaire,Célibataire,1
68,26802.24237160624,9245.802433811816,527,Chômeur,1,Licence,Marié,0
59,66175.98553696332,10768.34875971807,739,Indépendant,9,Master,Marié,1
73,42250.723505156806,8380.997784001878,632,Employé,2,Secondaire,Marié,1
34,36803.214284660695,22502.97672664839,676,Etudiant,7,Secondaire,Marié,0
66,51161.79966,20659.83301918246,718,Chômeur,1,Licence,Célibataire,0
47,56334.048871454805,15355.881807688194,704,Employé,9,Licence,Célibataire,0
29,47115.83499227103,9859.308071147207,610,Employé,2,Doctorat,Célibataire,1
28,71774.06556430302,7334.037302691577,638,Employé,3,Master,Célibataire,1
52,51078.61243082333,19515.16099529344,579,Employé,7,Licence,Marié,1
37,79603.81743343643,15344.1322,486,Employé,2,Secondaire,Divorcé,1
24,65623.46331286959,13143.930076417377,699,Employé,5,Licence,Célibataire,1
44,46048.855868073835,35470.89486,783,Employé,7,Master,Marié,1
58,42681.202323354286,19176.74321807266,687,Employé,0,Licence,Célibataire,1
37,27050.07401905123,32700.429339269253,724,Indépendant,0,Doctorat,Marié,1
77,65814.66355733645,14667.478173173035,756,Indépendant,7,Licence,Célibataire,1
66,52908.24905497284,22447.762837986567,502,Employé,2,Secondaire,Marié,0
49,12556.089438729716,19445.23983743665,334,Employé,9,Licence,Célibataire,0
75,49285.702544611995,3023.776904818773,485,Employé,9,Licence,Célibataire,0
44,41979.319414900965,34283.38306263913,715,Employé,8,Secondaire,Marié,1
26,91513.55184341321,18648.46392967584,748,Employé,9,Secondaire,Célibataire,1
20,25944.427762133804,27464.182196329606,582,Employé,8,Licence,Célibataire,0
76,31172.984005318925,12479.712775384407,728,Employé,3,Secondaire,Célibataire,1
77,82199.39286,18351.556184202353,341,Retraité,9,Secondaire,Veuf,1
63,87135.26314927926,11331.476400766453,654,Employé,3,Licence,Célibataire,1
24,45100.34122548717,32359.984827633933,673,Indépendant,5,Master,Marié,1
,,,,,,,,0
20,72324.70793106625,23670.53526680888,694,Employé,9,Doctorat,Marié,1
21,13458.004061093794,33581.84147104979,570,Etudiant,5,Master,Célibataire,0
,,,,,,,,0
53,54385.331982985765,27653.425361362853,632,Chômeur,3,Secondaire,Célibataire,0
22,90997.81132258252,5782.726529625374,736,Retraité,3,Master,Marié,1
79,51285.398236665205,13043.208804833164,436,Employé,5,Secondaire,Célibataire,1
46,62018.73583470309,9961.118639886472,465,Employé,8,Master,Marié,1
34,82675.78545128024,27275.33693625799,530,Employé,5,Licence,Marié,1
49,102137.69466556291,21706.519417500513,411,Employé,7,Secondaire,Célibataire,1
66,48463.030537033745,6094.8756636940525,483,Employé,2,Licence,Célibataire,1
37,59663.26552533148,18112.557869887725,492,Employé,7,Licence,Célibataire,0
20,96441.10442685685,5058.876642812216,472,Etudiant,7,Master,Marié,0
21,29556.014496171432,19468.43512,525,Chômeur,8,Secondaire,Célibataire,0
70,80551.62141107643,3446.274960128154,577,Employé,0,Master,Marié,1
24,39633.68935277483,25288.27493384613,682,Employé,3,Secondaire,Marié,1
57,62049.44734206313,23779.626260340734,466,Chômeur,0,Master,Divorcé,1
41,55147.619051994516,39079.48493346882,765,Etudiant,4,Master,Célibataire,0
66,40839.76798597541,28478.732894973422,563,Employé,7,Secondaire,Célibataire,1
21,40337.961446834495,15770.857441774973,696,Employé,6,Secondaire,Célibataire,1
73,65528.28728507509,28180.70093274486,363,Etudiant,7,Master,Marié,0
61,79910.78656325364,6023.361190548216,395,Etudiant,7,Master,Célibataire,0
45,57405.27593622993,10375.273963189145,549,Etudiant,9,Secondaire,Célibataire,0
,,,,,,,,0
,,,,,,,,0
36,40567.624539740806,19628.39215066117,387,Employé,8,Secondaire,Divorcé,0
48,74793.85016825846,9797.367078815792,560,Employé,0,Licence,Célibataire,1
42,76386.86194119495,21013.070551532637,677,Etudiant,7,Licence,Célibataire,0
32,112072.5259750082,9222.636419527365,700,Employé,5,Secondaire,Célibataire,1
43,52477.916188808354,24242.481374551888,436,Chômeur,9,Master,Célibataire,0
27,50838.36396663745,20193.274236673897,489,Etudiant,5,Secondaire,Veuf,0
18,75379.31743,34003.659168813305,588,Retraité,1,Master,Célibataire,1
35,76382.08337824277,20067.345341016222,584,Chômeur,7,Licence,Marié,1
,,,,,,,,0
43,51936.74646139902,17531.14144172717,514,Employé,0,Licence,Marié,1
71,70822.61676,6557.636029832685,669,Employé,0,Licence,Célibataire,1
28,43448.31518530677,24061.37255,786,Employé,6,Master,Marié,1
,,,,,,,,0
24,61791.85534736869,44691.96036692818,752,Etudiant,5,Master,Célibataire,0
49,79918.77369644516,13781.640093955953,483,Employé,0,Licence,Veuf,1
35,47908.02767640918,17322.054263248174,483,Employé,5,Secondaire,Célibataire,0
48,23152.310759386564,14242.414755617843,659,Employé,5,Secondaire,Célibataire,0
19,21668.050649635785,22121.13701131224,641,Employé,8,Master,Célibataire,1
38,34811.73866587733,23816.905344796138,602,Indépendant,3,Licence,Célibataire,1
43,33736.64563600125,19466.25155571489,427,Employé,3,Licence,Marié,0
44,56907.78482760182,30863.25916873032,353,Indépendant,0,Licence,Marié,1
52,36222.39693,13830.204962452226,799,Employé,5,Licence,Marié,1
66,45944.90080357592,29861.740478907122,780,Employé,6,Licence,Célibataire,1
